kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
SDMU;Sidomulyo Selaras Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;64816994246.0;153004053105.0;217821047351.0;111678713109.0;54936911807.0;166615624916.0;113522500000.0;0;6912130414.0;48868740710.0;51205422435.0;217821047351.0;4686575457.0;-36224089028.0;-35502289137.0;-35559300158.0;-36289342808.0;65253780.0
SDPC;Millennium Pharmacon International Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1110540241160.0;120303934824.0;1230844175984.0;966343568608.0;29062791000.0;995406359608.0;127400000000.0;0;2309683922.0;235437816376.0;235437816376.0;1230844175984.0;228756867377.0;7880007292.0;7151875792.0;7151875792.0;7880007292.0;0
SDRA;PT Bank Woori Saudara Indonesia 1906 Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;36940436.0;0;0;30004846.0;658092.0;0;2946911.0;6935590.0;6935590.0;0;0;499791.0;483836.0;483836.0;499791.0;0
SFAN;PT Surya Fajar Capital Tbk;9. Trade, Services & Investment;99. Others - Trade Services & Investment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;183772800066.0;17177759061.0;200950559127.0;54145404597.0;880103864.0;55025508461.0;106250010000.0;0;16868061200.0;144475497806.0;145925050666.0;200950559127.0;12303452480.0;11806930651.0;-25448491924.0;-24514461533.0;12740569923.0;-933639272.0
SGER;PT Sumber Global Energy Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;579868360035.0;58229479862.0;638097839897.0;468809364197.0;11724053573.0;480533417770.0;58200000000.0;0;0;141814280832.0;157564422127.0;638097839897.0;71821834053.0;20366271334.0;20064025018.0;21404190276.0;21696983843.0;-1330712509.0
SGRO;PT Sampoerna Agro Tbk;1. Agriculture;12. Plantation;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1043828.0;8423115.0;9466943.0;2510981.0;2803264.0;5314245.0;378000.0;0;681231.0;3964020.0;4152698.0;9466943.0;677416.0;39996.0;59512.0;52088.0;33150.0;6846.00.00
SHID;Hotel Sahid Jaya Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;295162660131.0;1180293522658.0;1475456182789.0;90693031478.0;449732494893.0;540425526371.0;559663084000.0;0;25200000000.0;932689532993.0;935030656418.0;1475456182789.0;115243265474.0;-12677181973.0;-12980686229.0;-13020087981.0;-12716583725.0;39401752.0
SHIP;PT Sillo Maritime Perdana Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;34293545.0;205530454.0;239823999.0;38855479.0;86645826.0;125501305.0;19379251.0;0;12035950.0;83770166.0;114322694.0;239823999.0;36061859.0;19527023.0;19736741.0;14133771.0;13950417.0;5576606.0
SIDO;PT Industri Jamu Dan Farmasi Sido Muncul Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1716235.0;1813322.0;3529557.0;408870.0;55980.0;464850.0;1500000.0;0;706434.0;3064700.0;3064707.0;3529557.0;1680564.0;807689.0;802121.0;802121.0;807689.0;00.00
SILO;PT Siloam International Hospitals Tbk.;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1845177.0;5896605.0;7741782.0;1370337.0;383764.0;1754101.0;162576.0;0;5608921.0;5941276.0;5987681.0;7741782.0;2199897.0;-332998.0;-339437.0;-345218.0;-338772.0;5774.00.00
SIMP;Salim Ivomas Pratama Tbk;1. Agriculture;12. Plantation;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;6758593.0;28152245.0;34910838.0;8806629.0;8322886.0;17129515.0;3163262.0;0;2495125.0;14484953.0;17781323.0;34910838.0;2085677.0;-642202.0;-550885.0;-476393.0;-546148.0;-96054.0
SINI;PT Singaraja Putra Tbk.;3. Basic Industry And Chemicals;37. Wood Industries;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;102067072995.0;76475156817.0;178542229812.0;113815094004.0;39426875417.0;153241969421.0;45000000000.0;0;-19189852063.0;24267021331.0;25300260391.0;178542229812.0;35155420771.0;565070606.0;940625606.0;514457011.0;318320296.0;246750310.0
SIPD;PT Sreeya Sewu Indonesia Tbk;3. Basic Industry And Chemicals;36. Animal Feed;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1481676.0;989117.0;2470793.0;1251213.0;303367.0;1554580.0;1552620.0;0;01.00;916213.0;916213.0;2470793.0;589685.0;79776.0;75725.0;75725.0;79776.0;0
SKBM;Sekar Bumi Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;889743651128.0;930639701683.0;1820383352811.0;668931501885.0;115631469926.0;784562971811.0;172600321700.0;0;500955314713.0;891921977809.0;1035820381000.0;1820383352811.0;267054537030.0;957169058.0;723649337.0;4276580314.0;4187135960.0;-3229966902.0
SKLT;Sekar Laut Tbk;5. Consumer Goods Industry;51. Food And Beverages;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;378352247338.0;412493296488.0;790845543826.0;293281364781.0;117182231079.0;410463595860.0;69074050000.0;0;21578739873.0;380959820631.0;380381947966.0;790845543826.0;323916167231.0;44943627900.0;46740939016.0;46785924976.0;44988552441.0;-44924541.0
SKRN;PT Superkrane Mitra Utama Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;563686119449.0;1108757924011.0;1672444043460.0;279590955886.0;655477641673.0;935068597559.0;150000000000.0;0;167602110137.0;737375445901.0;737375445901.0;1672444043460.0;263971627236.0;137432985242.0;135637900742.0;135637900742.0;137432985242.0;0
SLIS;PT Gaya Abadi Sempurna Tbk;4. Miscellaneous Industry;46. Electronics;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;276308435696.0;69690017301.0;345998452997.0;136801135066.0;54916754666.0;191717889732.0;100000000000.0;0;28187500000.0;153699769703.0;154280563265.0;345998452997.0;76530372635.0;29514868296.0;29891311727.0;29826855502.0;29452316595.0;62551701.0
SMAR;PT Sinas Mas Agro Resources and Technology Tbk;1. Agriculture;12. Plantation;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;11477624.0;16309903.0;27787527.0;10675761.0;6178709.0;16854470.0;574439.0;0;1756876.0;10926179.0;10933057.0;27787527.0;3912564.0;898698.0;837997.0;838144.0;898632.0;66.00.00
SMBR;PT Semen Baturaja (Persero) Tbk;3. Basic Industry And Chemicals;31. Cement;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;1071983297.0;4499286907.0;5571270204.0;468526329.0;1620450783.0;2088977112.0;993253434.0;0;1270606785.0;3482255377.0;3482293092.0;5571270204.0;874888777.0;30073855.0;27593178.0;27591787.0;30072339.0;1516.00.00
SMCB;PT Solusi Bangun Indonesia Tbk;3. Basic Industry And Chemicals;31. Cement;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3206838.0;16360660.0;19567498.0;2963506.0;9621380.0;12584886.0;3831450.0;0;2587309.0;6982612.0;6982612.0;19567498.0;2885085.0;499052.0;566262.0;566262.0;499052.0;0
SMDM;Suryamas Dutamakmur Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;914972706804.0;2298200399112.0;3213173105916.0;442630720460.0;146846969404.0;589477689864.0;1517539959366.0;0;2812788685.0;1779673601182.0;2623695416052.0;3213173105916.0;297587575539.0;73368288038.0;71181851879.0;22993749449.0;25205597792.0;48162690246.0
SMDR;Samudera Indonesia Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;223248644.0;293976619.0;517225263.0;176004127.0;94399262.0;270403389.0;47460340.0;0;3488284.0;173884864.0;246821874.0;517225263.0;59602527.0;-60217878.0;-55776301.0;-32363855.0;-38361700.0;-21856178.0
SMFP;Sarana Multigriya Finansial (Persero);8. Finance;82. Financial Institution;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;01.00;Jutaan / In Million;0;0;26698287.0;0;0;17349349.0;6000000.0;0;0;9348938.0;9348938.0;26698287.0;0;472888.0;507016.0;507016.0;472888.0;0
SMGR;Semen Indonesia (Persero) Tbk;3. Basic Industry And Chemicals;31. Cement;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;16658531.0;63148536.0;79807067.0;12240252.0;33674891.0;45915143.0;593152.0;0;1458258.0;32276815.0;33891924.0;79807067.0;12713983.0;2371233.0;2268151.0;2316376.0;2392151.0;-20918.0
SMII;PT Sarana Multi Infrastruktur (Persero);8. Finance;82. Financial Institution;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;0;0;75818614841004.0;0;0;38964406789478.0;30516600000000.0;0;0;36854208051526.0;36854208051526.0;75818614841004.0;0;1703593594680.0;1783584395347.0;1783584395347.0;1703593594680.0;0
SMKL;PT Satyamitra Kemas Lestari Tbk;3. Basic Industry And Chemicals;35. Plastics & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;851070148204.0;879132198358.0;1730202346562.0;830505886666.0;186148967989.0;1016654854655.0;340000000000.0;0;56081892176.0;713547491907.0;713547491907.0;1730202346562.0;355602422788.0;13996533446.0;20377371883.0;20377371883.0;13996533446.0;0
SMMA;PT Sinar Mas Multiartha Tbk;8. Finance;89. Others - Finance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14.105.005;Jutaan / In Million;0;0;99625400.0;0;0;77460793.0;1334891.0;0;1647520.0;19784272.0;22164607.0;99625400.0;-1041.0;5070554.0;3731875.0;3429626.0;4980086.0;90468.0
SMMF;PT Sinar Mas Multifinance;8. Finance;82. Financial Institution;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;9107141.0;0;0;7073204.0;1190000.0;0;76447.0;1931303.0;2033937.0;9107141.0;0;110495.0;110157.0;90916.0;91078.0;19417.0
SMMT;GOLDEN EAGLE ENERGY Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;85378192680.0;786135147083.0;871513339763.0;139763286351.0;147304134111.0;287067420462.0;393750000000.0;0;17761620443.0;589868597772.0;584445919301.0;871513339763.0;37359715299.0;6234017119.0;-3634311399.0;-3244095135.0;6825111656.0;-591094537.0
SMRA;PT Summarecon Agung Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Ribuan / In Thousand;11150744753.0;13290912523.0;24441657276.0;9017332185.0;5972965169.0;14990297354.0;1442678168.0;0;22996315.0;7367645980.0;9451359922.0;24441657276.0;2849748611.0;613020426.0;634224752.0;536188755.0;514984429.0;98035997.0
SMRU;SMR Utama Tbk;2. Mining;21. Coal Mining;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;266422913179.0;1409147754122.0;1675570667301.0;233400194285.0;668369934974.0;901770129259.0;1249938578200.0;0;259878346851.0;774014590501.0;773800538042.0;1675570667301.0;19580229269.0;-187289498478.0;-184418035072.0;-184414209463.0;-187285646460.0;-3852018.0
SMSM;Selamat Sempurna Tbk;4. Miscellaneous Industry;42. Automotive And Components;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2138324.0;968657.0;3106981.0;461192.0;203486.0;664678.0;143967.0;0;49899.0;2089147.0;2442303.0;3106981.0;1191640.0;638676.0;618116.0;559951.0;577522.0;61154.0
SNLK;PT Sunter Lakeside Hotel Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;35516711226.0;93786564644.0;129303275870.0;4180360548.0;2747302448.0;6927662996.0;30000000000.0;0;18675575000.0;122375612874.0;122375612874.0;129303275870.0;33634751419.0;-1245059111.0;-1251670683.0;-1251670683.0;-1245059111.0;0
SOCI;PT Soechi Lines Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;111210547.0;577005243.0;688215790.0;38652304.0;314057880.0;352710184.0;65774670.0;0;102233949.0;335239274.0;335505606.0;688215790.0;51305818.0;9348634.0;9270944.0;9304709.0;9383809.0;-35175.0
SOHO;PT Soho Global Health Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2377771.0;891314.0;3269085.0;1833791.0;121301.0;1955092.0;357939.0;00.00;165086.0;1312406.0;1313993.0;3269085.0;1015726.0;118702.0;113710.0;113473.0;118457.0;245.00.00
SONA;Sona Topas Tourism Industry Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;902827833509.0;207538204505.0;1110366038014.0;210417184808.0;66861343836.0;277278528644.0;82800000000.0;0;140625772246.0;832132146302.0;833087509370.0;1110366038014.0;843621530088.0;78298581843.0;70988066808.0;70917256801.0;78219111499.0;79470344.0
SOSS;PT Shield On Service Tbk.;9. Trade, Services & Investment;99. Others - Trade Services & Investment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;251545850047.0;12940169980.0;264486020027.0;125701165247.0;6577843026.0;132279008273.0;65587450500.0;0;14166729772.0;118326007451.0;132207011754.0;264486020027.0;136452296415.0;31402600298.0;33248863373.0;28892330785.0;27100743310.0;4301856988.0
SOTS;PT Satria Mega Kencana Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;38217512978.0;394158483876.0;432375996854.0;36488483105.0;87515604096.0;124004087201.0;100000000500.0;0;14489466870.0;296054699675.0;308371909653.0;432375996854.0;0;-30634545399.0;-29156055667.0;-28959883877.0;-30438373609.0;-196171790.0
SPMA;Suparma Tbk;3. Basic Industry And Chemicals;38. Pulp & Paper;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;916211954071.0;1455918796704.0;2372130750775.0;565569011340.0;429023145631.0;994592156971.0;845828383200.0;0;597819550.0;1377538593804.0;1377538593804.0;2372130750775.0;374799210733.0;131005670940.0;122928914596.0;122928914596.0;131005670940.0;0
SPTO;PT Surya Pertiwi Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1190788666084.0;1744824003503.0;2935612669587.0;813554028073.0;430791325843.0;1244345353916.0;270000000000.0;0;704485563169.0;1199656166322.0;1691267315671.0;2935612669587.0;558518047583.0;220641656302.0;217396667763.0;205461116652.0;208677760583.0;11963895719.0
SQBB;Taisho Pharmaceutical Indonesia Tbk;4. Miscellaneous Industry;49. Others - Miscellaneous Industry;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;428781249.0;96158060.0;524939309.0;124985880.0;16517252.0;141503132.0;9268000.0;972000.0;77036000.0;383436177.0;383436177.0;524939309.0;453238661.0;226020884.0;224586761.0;224586761.0;226020884.0;00.00
SQMI;Wilton Makmur Indonesia Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;35516652656.0;350209984511.0;385726637167.0;446501239452.0;88751046482.0;535252285934.0;3884397857250.0;0;-3729781543280.0;-146334032857.0;-149525648767.0;385726637167.0;1084121241.0;-34902467267.0;-34510845267.0;-33889498277.0;-34281120277.0;-621346990.0
SRAJ;Sejahteraraya Anugrahjaya Tbk;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;428967487276.0;2680613463349.0;3109580950625.0;1098846571764.0;234109277299.0;1332955849063.0;1200070544500.0;0;1124816856453.0;1775712068653.0;1776625101562.0;3109580950625.0;280285512679.0;-75774124275.0;-66094986579.0;-66003708762.0;-75669801059.0;-104323216.0
SRIL;PT Sri Rejeki Isman Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;894760661.0;664491094.0;1559251755.0;182540923.0;784042123.0;966583046.0;167476063.0;0;44669942.0;592668709.0;592668709.0;1559251755.0;235246021.0;87652548.0;80658215.0;80658215.0;87652548.0;0
SRSN;Indo Acidatama Tbk;3. Basic Industry And Chemicals;34. Chemicals;Individual WNI;Foreign Company;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;537425364.0;241821494.0;779246858.0;217673718.0;46972577.0;264646295.0;301000000.0;0;600000.0;514600563.0;514600563.0;779246858.0;172944920.0;42829128.0;42832547.0;42832547.0;42829128.0;0
SRTG;PT Saratoga Investama Sedaya Tbk.;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;26657523.0;0;0;3883358.0;271297.0;0;5185019.0;22724763.0;22774165.0;0;0;7344118.0;7341816.0;7369027.0;7371033.0;-26915.0
SSIA;PT Surya Semesta Internusa Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;4057603566934.0;4034843248036.0;8092446814970.0;1713172966844.0;1901094006262.0;3614266973106.0;588156180000.0;0;290374540166.0;3964442118621.0;4478179841864.0;8092446814970.0;1091362711608.0;136311060539.0;91090115479.0;53016350119.0;92308006434.0;44003054105.0
